verdict,reason,checkedBy,curlStatus,company,role,location,fitTier,riskFlags,applicationUrl,curlFinalUrl,browserEvidenceTitle,browserEvidenceUrl,source,httpStatus,liveStatus,error
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Anduril Industries,"Air Dominance & Strike - Flight Software Engineer, Embedded C/C++ 🛂","Costa Mesa, CA",medium,defense-export-review,https://job-boards.greenhouse.io/andurilindustries/jobs/4164476007?gh_jid=4164476007&gh_src=&utm_source=vansh&ref=vansh,https://job-boards.greenhouse.io/andurilindustries/jobs/4164476007?gh_jid=4164476007&gh_src=&utm_source=vansh&ref=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Anduril Industries,"Software Engineer, Connected Warfare 🇺🇸","Costa Mesa, CA",medium,defense-export-review,https://job-boards.greenhouse.io/andurilindustries/jobs/4776690007?gh_jid=4776690007&gh_src=&utm_source=vansh&ref=vansh,https://job-boards.greenhouse.io/andurilindustries/jobs/4776690007?gh_jid=4776690007&gh_src=&utm_source=vansh&ref=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Anduril Industries,"Software Engineer, Maritime","Costa Mesa, California, United States",medium,defense-export-review,https://jobright.ai/jobs/info/698e81cf0f6f7e7a2cea9fd1?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/698e81cf0f6f7e7a2cea9fd1?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Boeing,DevSecOps Software Engineer - Associate/Experienced,"USA El Segundo, CA",medium,defense-export-review,https://boeing.wd1.myworkdayjobs.com/en-US/external_subsidiary/job/USA---El-Segundo-CA/DevSecOps-Software-Engineer--Associate-Experienced-_JR2026513231,https://boeing.wd1.myworkdayjobs.com/en-US/external_subsidiary/job/USA---El-Segundo-CA/DevSecOps-Software-Engineer--Associate-Experienced-_JR2026513231,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Boeing,ESS Mission Planning Associate/Experienced Software Engineer,"USA Seal Beach, CA",medium,defense-export-review,https://boeing.wd1.myworkdayjobs.com/en-US/external_careers/job/USA---Seal-Beach-CA/ESS-Mission-Planning-Associate-Experienced-Software-Engineer_JR2026512722,https://boeing.wd1.myworkdayjobs.com/en-US/external_careers/job/USA---Seal-Beach-CA/ESS-Mission-Planning-Associate-Experienced-Software-Engineer_JR2026512722,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Boeing,Software Application Tester (Part-Time),"San Luis Obispo, CA",medium,defense-export-review,https://jobright.ai/jobs/info/6a20f6413a5f0145f4c17ada?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a20f6413a5f0145f4c17ada?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Boeing,Software Application Tester (Part-Time),"USA - San Luis Obispo, CA, US",medium,defense-export-review,https://jobright.ai/jobs/info/6a1f2194a507373dff6be202?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1f2194a507373dff6be202?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,Boeing,Spacecraft Software Engineer (Associate or Mid-Level)- Millennium Space Systems,"El Segundo, CA",medium,defense-export-review,https://jobright.ai/jobs/info/6a1efbf8b61b2c65b37ae000?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1efbf8b61b2c65b37ae000?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Boeing,Spacecraft Software Engineer (Associate or Mid-Level)- Millennium Space Systems,"USA - El Segundo, CA, US",medium,defense-export-review,https://jobright.ai/jobs/info/6a1e07b79111f771d1a1cdc5?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1e07b79111f771d1a1cdc5?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,CACI,Associate Engineer - Software,US CT Danbury,medium,defense-export-review,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-CT-Danbury/Associate-Engineer---Software_324513,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-CT-Danbury/Associate-Engineer---Software_324513,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,CACI,Junior C# Software Engineer,US MD Bethesda,medium,defense-export-review,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-MD-Bethesda/Junior-C--Software-Engineer_324627,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-MD-Bethesda/Junior-C--Software-Engineer_324627,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,CACI,Junior C# Software Engineer 🇺🇸,"Bethesda, MD",medium,defense-export-review,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-MD-Bethesda/Junior-C--Software-Engineer_324627?utm_source=Simplify&ref=Simplify,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-MD-Bethesda/Junior-C--Software-Engineer_324627?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,CACI,Junior Software Engineer,US NJ Florham Park,medium,defense-export-review,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-NJ-Florham-Park/Junior-Software-Engineer_325054,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-NJ-Florham-Park/Junior-Software-Engineer_325054,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,CACI,Software Engineer I,IW FORT MEADE MD,medium,defense-export-review,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-MD-Fort-Meade/Software-Engineer-I_325298-1,https://caci.wd1.myworkdayjobs.com/en-US/external/job/US-MD-Fort-Meade/Software-Engineer-I_325298-1,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,GDIT,Data Engineer-Junior,USA HI Camp Smith,medium,defense-export-review,https://gdit.wd5.myworkdayjobs.com/en-US/external_career_site/job/USA-HI-Camp-Smith/Data-Engineer-Junior_RQ220315-1,https://gdit.wd5.myworkdayjobs.com/en-US/external_career_site/job/USA-HI-Camp-Smith/Data-Engineer-Junior_RQ220315-1,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,GDIT,Full Stack Engineer-Junior,USA HI Camp Smith,medium,defense-export-review,https://gdit.wd5.myworkdayjobs.com/en-US/external_career_site/job/USA-HI-Camp-Smith/Full-Stack-Engineer-Junior_RQ220280-1,https://gdit.wd5.myworkdayjobs.com/en-US/external_career_site/job/USA-HI-Camp-Smith/Full-Stack-Engineer-Junior_RQ220280-1,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,KBR,Full Stack Software Engineer,"Moffett Field, CA",medium,defense-export-review,https://bs.com/KBR_Careers/job/Moffett-Field-California/Full-Stack-Software-Engineer_R2106782?utm_source=vansh,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Moffett-Field-California/Full-Stack-Software-Engineer_R2106782,,,vanshb03/New-Grad-2026,,dead-or-error,fetch failed
recovered_can_apply,curl page is live and shows apply signal,curl,200,KBR,Junior Communications Systems Software Engineer,"Beavercreek, Ohio",medium,defense-export-review,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Ohio/Junior-Communications-Systems-Software-Engineer_R2121814,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Ohio/Junior-Communications-Systems-Software-Engineer_R2121814,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,KBR,Junior Communications Systems Software Engineer 🇺🇸,"Beavercreek, OH",medium,defense-export-review,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Ohio/Junior-Communications-Systems-Software-Engineer_R2121814?utm_source=Simplify&ref=Simplify,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Ohio/Junior-Communications-Systems-Software-Engineer_R2121814?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,KBR Careers,Junior Frontend Software Engineer,"Beavercreek Township, Ohio, US",medium,defense-export-review,https://jobright.ai/jobs/info/6a20a6df3a5f0145f4c161e3?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a20a6df3a5f0145f4c161e3?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Palantir Technologies,"Backend Software Engineer - Infrastructure, Foundations","New York, NY",medium,defense-export-review,https://jobright.ai/jobs/info/68cccf42fa466330fef91b75?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/68cccf42fa466330fef91b75?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Palantir Technologies,Forward Deployed Software Engineer,"New York, NY",medium,defense-export-review,https://jobright.ai/jobs/info/6a1de8459111f771d1a1be25?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1de8459111f771d1a1be25?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,Raytheon,Software Engineer 1 - Engine Indication & Crew Alerting Systems (Onsite),"cedar rapids, Iowa, United States of America",medium,defense-export-review,https://jobright.ai/jobs/info/6a23dd426624e500cad0cbfb?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a23dd426624e500cad0cbfb?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Raytheon,Software Engineering I- Onsite,US MA MARLBOROUGH MA Boston Post Rd BLDG,medium,defense-export-review,https://globalhr.wd5.myworkdayjobs.com/en-US/rec_rtx_ext_gateway/job/US-MA-MARLBOROUGH-MA3--1001-Boston-Post-Rd--BLDG-3/Software-Engineering-I---Onsite-_01850147,https://globalhr.wd5.myworkdayjobs.com/en-US/rec_rtx_ext_gateway/job/US-MA-MARLBOROUGH-MA3--1001-Boston-Post-Rd--BLDG-3/Software-Engineering-I---Onsite-_01850147,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,RTX,Embedded Software Engineer I 🇺🇸,"El Segundo, CA",medium,defense-export-review,https://globalhr.wd5.myworkdayjobs.com/en-GB/REC_RTX_Ext_Gateway/job/US-CA-EL-SEGUNDO-E01--2000-E-El-Segundo-Blvd--BLDG-E01/Embedded-Software-Engineer-I_01840903?utm_source=vansh,https://globalhr.wd5.myworkdayjobs.com/en-GB/REC_RTX_Ext_Gateway/job/US-CA-EL-SEGUNDO-E01--2000-E-El-Segundo-Blvd--BLDG-E01/Embedded-Software-Engineer-I_01840903?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,RTX,Software Engineer 1,"El Segundo, CA",medium,defense-export-review,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-CA-EL-SEGUNDO-R01--2000-E-Imperial-Hwy--BLDG-R01/XMLNAME-2026-Raytheon-Full-Time--Software-Engineer-I---Onsite-_01849599?utm_source=Simplify&ref=Simplify,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-CA-EL-SEGUNDO-R01--2000-E-Imperial-Hwy--BLDG-R01/XMLNAME-2026-Raytheon-Full-Time--Software-Engineer-I---Onsite-_01849599?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,RTX,Software Engineering I- (Onsite),"US-MA-MARLBOROUGH-MA3 ~ 1001 Boston Post Rd ~ BLDG 3, US",medium,defense-export-review,https://jobright.ai/jobs/info/6a21dd0a7c30cc2cc516be5a?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a21dd0a7c30cc2cc516be5a?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,HTTP 404,curl,404,"Uber Technologies, Inc.","Software Engineer I, Masters","San Francisco, CA",medium,advanced-degree-review,https://www.uber.com/global/en/careers/list/157785/?utm_source=vansh,https://www.uber.com/global/en/careers/list/157785/?utm_source=vansh,,,vanshb03/New-Grad-2026,406,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Anduril Industries,Software Engineer,"Broomfield, Colorado, United States",medium,defense-export-review,https://jobright.ai/jobs/info/68e2ddcbf758fe1f97e5afa1?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/68e2ddcbf758fe1f97e5afa1?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Anduril Industries,"Software Engineer, Intelligence Systems","Reston, Virginia, United States",medium,defense-export-review,https://jobright.ai/jobs/info/6a21c12f338c0123051205a1?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a21c12f338c0123051205a1?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Boeing,Associate Software Developer - Autonomy and Mission Planning,"USA Berkeley, MO",medium,defense-export-review,https://boeing.wd1.myworkdayjobs.com/en-US/external_careers/job/USA---Berkeley-MO/Associate-Software-Developer--Autonomy-and-Mission-Planning_JR2026513016-1,https://boeing.wd1.myworkdayjobs.com/en-US/external_careers/job/USA---Berkeley-MO/Associate-Software-Developer--Autonomy-and-Mission-Planning_JR2026513016-1,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Boeing,Software Engineer–Developer (Associate and Mid-Level),"USA - Richardson, TX, US",medium,defense-export-review,https://jobright.ai/jobs/info/6a20a94bc00e701fe836b0ff?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a20a94bc00e701fe836b0ff?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,GDIT,Software Engineer 1,USA MD Annapolis Junction,medium,defense-export-review,https://gdit.wd5.myworkdayjobs.com/en-US/external_career_site/job/USA-MD-Annapolis-Junction/Software-Engineer-1_RQ220204-1,https://gdit.wd5.myworkdayjobs.com/en-US/external_career_site/job/USA-MD-Annapolis-Junction/Software-Engineer-1_RQ220204-1,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,General Dynamics Information Technology,Full Stack Engineer Junior,"Honolulu, HI",medium,defense-export-review,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-HI-Camp-Smith/Full-Stack-Engineer-Junior_RQ220280-1?utm_source=Simplify&ref=Simplify,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-HI-Camp-Smith/Full-Stack-Engineer-Junior_RQ220280-1?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,General Dynamics Information Technology,Software Developer,"USA VA Home Office (VAHOME), US",medium,defense-export-review,https://jobright.ai/jobs/info/6a0738afa203b1052e438ade?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a0738afa203b1052e438ade?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,General Dynamics Information Technology,Software Engineer I,"Annapolis Junction, MD",medium,defense-export-review,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Software-Engineer-I_RQ210148-1?utm_source=vansh,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Software-Engineer-I_RQ210148-1?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,General Dynamics Mission Systems,Junior Full Stack Engineer (Java/React) 🇺🇸,"Dedham, MA",medium,defense-export-review,https://careers-gdms.icims.com/jobs/71647/junior-full-stack-engineer-%28java-react%29/job?utm_source=Simplify&ref=Simplify,https://careers-gdms.icims.com/jobs/71647/junior-full-stack-engineer-%28java-react%29/job?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,General Dynamics Mission Systems,Junior RUST Embedded Software Engineer (cleared) 🇺🇸,"Dedham, MA",medium,defense-export-review,https://careers-gdms.icims.com/jobs/71965/junior-rust-embedded-software-engineer-%28cleared%29/job?utm_source=Simplify&ref=Simplify,https://careers-gdms.icims.com/jobs/71965/junior-rust-embedded-software-engineer-%28cleared%29/job?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,General Dynamics Mission Systems,Junior Software Engineer,"Dedham, MA",medium,defense-export-review,https://careers-gdms.icims.com/jobs/71172/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://careers-gdms.icims.com/jobs/71172/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,General Dynamics Mission Systems,Junior Software Engineer,US MA Dedham,medium,defense-export-review,https://careers-gdms.icims.com/jobs/72779/junior-software-engineer/job,https://careers-gdms.icims.com/jobs/72779/junior-software-engineer/job,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,KBR,Junior Frontend Software Engineer,Ohio,medium,defense-export-review,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Junior-Frontend-Software-Engineer_R2124618?utm_source=Simplify&ref=Simplify,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Junior-Frontend-Software-Engineer_R2124618?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,KBR,Junior Frontend Software Engineer,"Beavercreek Township, Ohio",medium,defense-export-review,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Township-Ohio/Junior-Frontend-Software-Engineer_R2124618,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Township-Ohio/Junior-Frontend-Software-Engineer_R2124618,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,KBR,Junior Software Engineer,"Beavercreek, Ohio",medium,defense-export-review,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Ohio/Junior-Software-Engineer_R2122294,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Ohio/Junior-Software-Engineer_R2122294,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Leidos,Junior Cloud/SecDevOps Engineer,"Clarksburg, WV",medium,defense-export-review,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Clarksburg-WV/Junior-Cloud-SecDevOps-Engineer_R-00183101,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Clarksburg-WV/Junior-Cloud-SecDevOps-Engineer_R-00183101,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Leidos,Junior Software Engineer,"Orlando, FL",medium,defense-export-review,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Orlando-FL/Junior-Software-Engineer_R-00184724,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Orlando-FL/Junior-Software-Engineer_R-00184724,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Leidos,Junior Software Engineer 🇺🇸,"Columbia, MD",medium,defense-export-review,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Columbia-MD/Junior-Software-Engineer_R-00180476?utm_source=Simplify&ref=Simplify,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Columbia-MD/Junior-Software-Engineer_R-00180476?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Leidos,Software Engineer - Junior Level,"Clarksburg, WV",medium,defense-export-review,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Clarksburg-WV/Software-Engineer---Junior-Level_R-00182108,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Clarksburg-WV/Software-Engineer---Junior-Level_R-00182108,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Lockheed Martin,"1LMX Full Stack Engineer - Asc / Full Stack / Orlando, FL",Orlando Florida,medium,defense-export-review,https://jobright.ai/jobs/info/6a1df1ac9111f771d1a1c304?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1df1ac9111f771d1a1c304?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,Lockheed Martin,AI Platform Engineer,United States,medium,defense-export-review,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25037&siteid=5010&PageType=JobDetails&jobid=792011#jobDetails=792011_5010&utm_source=vansh&ref=vansh,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25037&siteid=5010&PageType=JobDetails&jobid=792011#jobDetails=792011_5010&utm_source=vansh&ref=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Lockheed Martin,"Software Quality Engineer Associate - Orlando, FL","Orlando, FL",medium,defense-export-review,https://jobright.ai/jobs/info/6a1f0844dce5db1256d11728?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1f0844dce5db1256d11728?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Peraton,Cloud Software Engineer 1,US MD Fort Meade,medium,defense-export-review,https://careers-peraton.icims.com/jobs/164003/cloud-software-engineer-1/job,https://careers-peraton.icims.com/jobs/164003/cloud-software-engineer-1/job,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
confirmed_closed_or_dead,HTTP 404,curl,404,Peraton,Junior Software Engineer 🇺🇸,"Sterling, VA",medium,defense-export-review,https://www.careers.peraton.com/jobs/junior-software-engineer-sterling-virginia-156109-jobs--information-technology--?iis=Job%2BBoard&iisn=Vansh&utm_source=vansh&ref=vansh,https://www.careers.peraton.com/jobs/junior-software-engineer-sterling-virginia-156109-jobs--information-technology--?iis=Job%2BBoard&iisn=Vansh&utm_source=vansh&ref=vansh,,,vanshb03/New-Grad-2026,404,dead-or-error,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Peraton,"Software Engineer, Jr.","King George, VA, US",medium,defense-export-review,https://jobright.ai/jobs/info/6a21239b4bdf8a5a96bd4b3a?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a21239b4bdf8a5a96bd4b3a?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Peraton,"Software Engineer, Jr.",US-VA-King George,medium,defense-export-review,https://jobright.ai/jobs/info/6a2042cd4bdf8a5a96bcf7a1?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a2042cd4bdf8a5a96bcf7a1?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Peraton,"Software Engineer, Jr.","King George,Virginia,United States",medium,defense-export-review,https://jobright.ai/jobs/info/6a23692a757ade085b6ae144?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a23692a757ade085b6ae144?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,HTTP 410,curl,410,Peraton,"Software Engineering, Associate 🇺🇸","Herndon, VA",medium,defense-export-review,https://careers-peraton.icims.com/jobs/158789/software-engineering%2c-associate/job?utm_source=vansh,https://careers-peraton.icims.com/jobs/158789/software-engineering%2c-associate/job?utm_source=vansh,,,vanshb03/New-Grad-2026,410,dead-or-error,
